[20161], 44, 739961.72282407, 3009.79439366, 136.54686263, 105.03353123, 0, 3009.79439366, 136.54686263, 105.03353123, 0, 0, 29.70085131, 128.37170599
[20161], 45, 739961.72293981, 3014.97648156, 135.91300621, 105.60624301, 1, 3014.97648156, 135.91300621, 105.60624301, 0, 0, 29.56844468, 128.33523990
[20161], 46, 739961.72306134, 3006.96450430, 137.53649969, 104.95751036, 0, 3006.96450430, 137.53649969, 104.95751036, 0, 0, 29.72219270, 128.36622342
[20161], 47, 739961.72318287, 3005.51504827, 138.43311310, 105.52591005, 1, 3005.51504827, 138.43311310, 105.52591005, 0, 0, 29.60267316, 128.29902248
[20161], 48, 739961.72329861, 3004.13461494, 138.52613676, 104.88148949, 0, 3004.13461494, 138.52613676, 104.88148949, 0, 0, 29.74351259, 128.36069945
[20161], 49, 739961.72341435, 2998.91551074, 138.71923660, 104.82573397, 1, 2998.91551074, 138.71923660, 104.82573397, 0, 0, 29.76462096, 128.34161450
[20161], 50, 739961.72354167, 3001.06610996, 139.70825268, 104.82085821, 1, 3001.06610996, 139.70825268, 104.82085821, 0, 0, 29.76191697, 128.35239005
[20161], 51, 739961.72365741, 3008.06367003, 140.61900992, 105.26842767, 1, 3008.06367003, 140.61900992, 105.26842767, 149.06902691, -98.99421420, 29.65338281, 128.33859968
[20161], 52, 739961.72377315, 3001.19343510, 140.90926941, 105.16715876, 1, 3001.19343510, 140.90926941, 105.16715876, 62.73126808, -74.11982604, 29.68730028, 128.31665051
[20161], 53, 739961.72388889, 2999.79508633, 139.19085124, 105.56928762, 1, 2999.79508633, 139.19085124, 105.56928762, 253.86341445, -60.43081482, 29.60364333, 128.26724962
[20161], 54, 739961.72401620, 2997.29721957, 140.08125632, 105.69326583, 1, 2997.29721957, 140.08125632, 105.69326583, 70.73364931, -70.82582947, 29.58163969, 128.24211702
[20087], 39, 739961.72223380, 3189.67612573, 305.04657963, 90.36907148, 1, 3189.67612573, 305.04657963, 90.36907148, 0, 0, 32.85258887, 130.44026361
[20087], 40, 739961.72234954, 3186.78967678, 305.10364788, 89.79670740, 1, 3186.78967678, 305.10364788, 89.79670740, 0, 0, 32.99449016, 130.45320693
[20087], 41, 739961.72247685, 3185.16615624, 304.84182935, 89.22655561, 1, 3185.16615624, 304.84182935, 89.22655561, 0, 0, 33.13495610, 130.47112977
[20087], 42, 739961.72259259, 3181.09672919, 304.90472833, 88.15895585, 1, 3181.09672919, 304.90472833, 88.15895585, 0, 0, 33.39877123, 130.49495306
[20087], 43, 739961.72270833, 3177.35736587, 304.78029145, 87.60639406, 1, 3177.35736587, 304.78029145, 87.60639406, 0, 0, 33.53624042, 130.49633464
[20087], 44, 739961.72282407, 3174.95143896, 304.73435084, 87.74174005, 1, 3174.95143896, 304.73435084, 87.74174005, 3931.43422104, -354.19394497, 33.50449651, 130.47837496
[20087], 45, 739961.72293981, 3172.98741535, 304.47051621, 87.24015683, 1, 3172.98741535, 304.47051621, 87.24015683, 3536.24354743, -379.03901725, 33.62829123, 130.48624847
[20087], 46, 739961.72306713, 3174.25674570, 303.21837240, 86.81154900, 1, 3174.25674570, 303.21837240, 86.81154900, 3077.40192455, -375.47878087, 33.73256314, 130.50782134
[20087], 47, 739961.72318287, 3168.40381647, 303.57932536, 85.91342418, 1, 3168.40381647, 303.57932536, 85.91342418, 2758.78678136, -342.71907932, 33.95533380, 130.50432983
[20087], 48, 739961.72329861, 3168.90911970, 302.66412383, 86.07469998, 1, 3168.90911970, 302.66412383, 86.07469998, 2659.29101336, -345.59004702, 33.91561014, 130.50232019
